Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
LRRK2	gene	LRRK2	NGC_other	NGC_other			Other																												
MAGEC2	gene	MAGEC2	NGC_other	NGC_other			Other																												
MPL	gene	MPL	NGC_other	NGC_other			Other																												
MTUS2	gene	MTUS2	NGC_other	NGC_other			Other																												
MUC16	gene	MUC16	NGC_other	NGC_other			Other																												
MUC17	gene	MUC17	NGC_other	NGC_other			Other																												
MUC4	gene	MUC4	NGC_other	NGC_other			Other																												
MUC6	gene	MUC6	NGC_other	NGC_other			Other																												
MYCBP2	gene	MYCBP2	NGC_other	NGC_other			Other																												
NFE2L3	gene	NFE2L3	NGC_other	NGC_other			Other																												
NIPBL	gene	NIPBL	NGC_other	NGC_other			Other																												
NSD2	gene	NSD2	NGC_other	NGC_other			Other																												
NTRK3	gene	NTRK3	NGC_other	NGC_other			Other																												
P2RY8	gene	P2RY8	NGC_other	NGC_other			Other																												
PABPC1	gene	PABPC1	NGC_other	NGC_other			Other																												
PALB2	gene	PALB2	NGC_other	NGC_other			Other																												
PCDH11X	gene	PCDH11X	NGC_other	NGC_other			Other																												
PIEZO2	gene	PIEZO2	NGC_other	NGC_other			Other																												
PIK3CB	gene	PIK3CB	NGC_other	NGC_other			Other																												
POU2F2	gene	POU2F2	NGC_other	NGC_other			Other																												
PRDM1	gene	PRDM1	NGC_other	NGC_other			Other																												
PRDM2	gene	PRDM2	NGC_other	NGC_other			Other																												
PRKAR1A	gene	PRKAR1A	NGC_other	NGC_other			Other																												
PTPRC	gene	PTPRC	NGC_other	NGC_other			Other																												
RHEB	gene	RHEB	NGC_other	NGC_other			Other																												
RHOB	gene	RHOB	NGC_other	NGC_other			Other																												
RPL10	gene	RPL10	NGC_other	NGC_other			Other																												
RPS15	gene	RPS15	NGC_other	NGC_other			Other																												
RRAS2	gene	RRAS2	NGC_other	NGC_other			Other																												
SETDB1	gene	SETDB1	NGC_other	NGC_other			Other																												
SOCS1	gene	SOCS1	NGC_other	NGC_other			Other																												
SOS1	gene	SOS1	NGC_other	NGC_other			Other																												
STAT5B	gene	STAT5B	NGC_other	NGC_other			Other																												
STAT6	gene	STAT6	NGC_other	NGC_other			Other																												
SYK	gene	SYK	NGC_other	NGC_other			Other																												
SYNE2	gene	SYNE2	NGC_other	NGC_other			Other																												
TCF12	gene	TCF12	NGC_other	NGC_other			Other																												
TET1	gene	TET1	NGC_other	NGC_other			Other																												
TGFBR1	gene	TGFBR1	NGC_other	NGC_other			Other																												
TMSB4X	gene	TMSB4X	NGC_other	NGC_other			Other																												
TXNIP	gene	TXNIP	NGC_other	NGC_other			Other																												
UNC13C	gene	UNC13C	NGC_other	NGC_other			Other																												
WAC	gene	WAC	NGC_other	NGC_other			Other																												
XBP1	gene	XBP1	NGC_other	NGC_other			Other																												
ZBTB20	gene	ZBTB20	NGC_other	NGC_other			Other																												
ZBTB7B	gene	ZBTB7B	NGC_other	NGC_other			Other																												
ZFHX4	gene	ZFHX4	NGC_other	NGC_other			Other																												
ZMYM2	gene	ZMYM2	NGC_other	NGC_other			Other																												
ZNF521	gene	ZNF521	NGC_other	NGC_other			Other																												
ZRSR2	gene	ZRSR2	NGC_other	NGC_other			Other																												
