Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
TP53BP1	gene	TP53BP1	oncokb	oncokb			Other																												
TRAF2	gene	TRAF2	oncokb	oncokb			Other																												
TRAF3	gene	TRAF3	oncokb	oncokb			Other																												
TRAF5	gene	TRAF5	oncokb	oncokb			Other																												
TSC1	gene	TSC1	oncokb	oncokb			Other																												
TSC2	gene	TSC2	oncokb	oncokb			Other																												
TSHR	gene	TSHR	oncokb	oncokb			Other																												
TYK2	gene	TYK2	oncokb	oncokb			Other																												
U2AF1	gene	U2AF1	oncokb	oncokb			Other																												
KDM6A	gene	KDM6A	oncokb	oncokb			Other																												
VAV1	gene	VAV1	oncokb	oncokb			Other																												
VAV2	gene	VAV2	oncokb	oncokb			Other																												
VEGFA	gene	VEGFA	oncokb	oncokb			Other																												
VHL	gene	VHL	oncokb	oncokb			Other																												
WHSC1	gene	WHSC1	oncokb	oncokb			Other																												
WT1	gene	WT1	oncokb	oncokb			Other																												
XBP1	gene	XBP1	oncokb	oncokb			Other																												
XPO1	gene	XPO1	oncokb	oncokb			Other																												
XRCC2	gene	XRCC2	oncokb	oncokb			Other																												
YES1	gene	YES1	oncokb	oncokb			Other																												
PTP4A1	gene	PTP4A1	oncokb	oncokb			Other																												
CSDE1	gene	CSDE1	oncokb	oncokb			Other																												
PAX8	gene	PAX8	oncokb	oncokb			Other																												
CXCR4	gene	CXCR4	oncokb	oncokb			Other																												
SHOC2	gene	SHOC2	oncokb	oncokb			Other																												
KMT2D	gene	KMT2D	oncokb	oncokb			Other																												
NCOA3	gene	NCOA3	oncokb	oncokb			Other																												
ZRSR2	gene	ZRSR2	oncokb	oncokb			Other																												
RBM10	gene	RBM10	oncokb	oncokb			Other																												
KDM5C	gene	KDM5C	oncokb	oncokb			Other																												
SMC1A	gene	SMC1A	oncokb	oncokb			Other																												
ARID1A	gene	ARID1A	oncokb	oncokb			Other																												
HIST3H3	gene	HIST3H3	oncokb	oncokb			Other																												
AXIN1	gene	AXIN1	oncokb	oncokb			Other																												
AXIN2	gene	AXIN2	oncokb	oncokb			Other																												
