Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
PNRC1	gene	PNRC1	msk_heme	msk_heme			Other																												
CHEK2	gene	CHEK2	msk_heme	msk_heme			Other																												
SP140	gene	SP140	msk_heme	msk_heme			Other																												
U2AF2	gene	U2AF2	msk_heme	msk_heme			Other																												
IKZF3	gene	IKZF3	msk_heme	msk_heme			Other																												
DIS3	gene	DIS3	msk_heme	msk_heme			Other																												
NT5C2	gene	NT5C2	msk_heme	msk_heme			Other																												
SPEN	gene	SPEN	msk_heme	msk_heme			Other																												
PDS5B	gene	PDS5B	msk_heme	msk_heme			Other																												
SMG1	gene	SMG1	msk_heme	msk_heme			Other																												
SETD1B	gene	SETD1B	msk_heme	msk_heme			Other																												
CIC	gene	CIC	msk_heme	msk_heme			Other																												
MGA	gene	MGA	msk_heme	msk_heme			Other																												
NCSTN	gene	NCSTN	msk_heme	msk_heme			Other																												
SF3B1	gene	SF3B1	msk_heme	msk_heme			Other																												
BRD4	gene	BRD4	msk_heme	msk_heme			Other																												
SUZ12	gene	SUZ12	msk_heme	msk_heme			Other																												
POT1	gene	POT1	msk_heme	msk_heme			Other																												
SAMHD1	gene	SAMHD1	msk_heme	msk_heme			Other																												
SETBP1	gene	SETBP1	msk_heme	msk_heme			Other																												
FOXP1	gene	FOXP1	msk_heme	msk_heme			Other																												
SETD2	gene	SETD2	msk_heme	msk_heme			Other																												
CD274	gene	CD274	msk_heme	msk_heme			Other																												
CRBN	gene	CRBN	msk_heme	msk_heme			Other																												
UBR5	gene	UBR5	msk_heme	msk_heme			Other																												
HDAC7	gene	HDAC7	msk_heme	msk_heme			Other																												
SUFU	gene	SUFU	msk_heme	msk_heme			Other																												
ARID4B	gene	ARID4B	msk_heme	msk_heme			Other																												
RTEL1	gene	RTEL1	msk_heme	msk_heme			Other																												
CDK12	gene	CDK12	msk_heme	msk_heme			Other																												
SETD4	gene	SETD4	msk_heme	msk_heme			Other																												
TET2	gene	TET2	msk_heme	msk_heme			Other																												
FAM46C	gene	FAM46C	msk_heme	msk_heme			Other																												
BCOR	gene	BCOR	msk_heme	msk_heme			Other																												
RNF43	gene	RNF43	msk_heme	msk_heme			Other																												
PBRM1	gene	PBRM1	msk_heme	msk_heme			Other																												
SETD5	gene	SETD5	msk_heme	msk_heme			Other																												
ASXL2	gene	ASXL2	msk_heme	msk_heme			Other																												
FBXW7	gene	FBXW7	msk_heme	msk_heme			Other																												
ETNK1	gene	ETNK1	msk_heme	msk_heme			Other																												
DUSP22	gene	DUSP22	msk_heme	msk_heme			Other																												
PAK5	gene	PAK5	msk_heme	msk_heme			Other																												
ARID1B	gene	ARID1B	msk_heme	msk_heme			Other																												
RPTOR	gene	RPTOR	msk_heme	msk_heme			Other																												
EP400	gene	EP400	msk_heme	msk_heme			Other																												
KMT2C	gene	KMT2C	msk_heme	msk_heme			Other																												
BACH2	gene	BACH2	msk_heme	msk_heme			Other																												
BCORL1	gene	BCORL1	msk_heme	msk_heme			Other																												
CRLF2	gene	CRLF2	msk_heme	msk_heme			Other																												
RRAGC	gene	RRAGC	msk_heme	msk_heme			Other																												
ARHGEF28	gene	ARHGEF28	msk_heme	msk_heme			Other																												
NSD1	gene	NSD1	msk_heme	msk_heme			Other																												
BCL11B	gene	BCL11B	msk_heme	msk_heme			Other																												
CDC73	gene	CDC73	msk_heme	msk_heme			Other																												
TBL1XR1	gene	TBL1XR1	msk_heme	msk_heme			Other																												
PALB2	gene	PALB2	msk_heme	msk_heme			Other																												
MOB3B	gene	MOB3B	msk_heme	msk_heme			Other																												
SETD6	gene	SETD6	msk_heme	msk_heme			Other																												
FBXO11	gene	FBXO11	msk_heme	msk_heme			Other																												
TET1	gene	TET1	msk_heme	msk_heme			Other																												
SETD7	gene	SETD7	msk_heme	msk_heme			Other																												
SETDB2	gene	SETDB2	msk_heme	msk_heme			Other																												
BRIP1	gene	BRIP1	msk_heme	msk_heme			Other																												
ARID5B	gene	ARID5B	msk_heme	msk_heme			Other																												
SETD3	gene	SETD3	msk_heme	msk_heme			Other																												
PHF6	gene	PHF6	msk_heme	msk_heme			Other																												
CARD11	gene	CARD11	msk_heme	msk_heme			Other																												
DOT1L	gene	DOT1L	msk_heme	msk_heme			Other																												
HIST1H2BK	gene	HIST1H2BK	msk_heme	msk_heme			Other																												
ARID3C	gene	ARID3C	msk_heme	msk_heme			Other																												
AMER1	gene	AMER1	msk_heme	msk_heme			Other																												
ESCO2	gene	ESCO2	msk_heme	msk_heme			Other																												
ASXL1	gene	ASXL1	msk_heme	msk_heme			Other																												
ARID2	gene	ARID2	msk_heme	msk_heme			Other																												
TET3	gene	TET3	msk_heme	msk_heme			Other																												
FLCN	gene	FLCN	msk_heme	msk_heme			Other																												
MPEG1	gene	MPEG1	msk_heme	msk_heme			Other																												
RICTOR	gene	RICTOR	msk_heme	msk_heme			Other																												
KSR2	gene	KSR2	msk_heme	msk_heme			Other																												
P2RY8	gene	P2RY8	msk_heme	msk_heme			Other																												
KMT5A	gene	KMT5A	msk_heme	msk_heme			Other																												
MEF2B	gene	MEF2B	msk_heme	msk_heme			Other																												
