Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
STK11	gene	STK11	TS500	TS500			Other																												
STK40	gene	STK40	TS500	TS500			Other																												
SUFU	gene	SUFU	TS500	TS500			Other																												
SUZ12	gene	SUZ12	TS500	TS500			Other																												
SYK	gene	SYK	TS500	TS500			Other																												
TAF1	gene	TAF1	TS500	TS500			Other																												
TBX3	gene	TBX3	TS500	TS500			Other																												
TCF3	gene	TCF3	TS500	TS500			Other																												
TCF7L2	gene	TCF7L2	TS500	TS500			Other																												
TENT5C	gene	TENT5C	TS500	TS500			Other																												
TERC	gene	TERC	TS500	TS500			Other																												
TERT	gene	TERT	TS500	TS500			Other																												
TET1	gene	TET1	TS500	TS500			Other																												
TET2	gene	TET2	TS500	TS500			Other																												
TFE3	gene	TFE3	TS500	TS500			Other																												
TFRC	gene	TFRC	TS500	TS500			Other																												
TGFBR1	gene	TGFBR1	TS500	TS500			Other																												
TGFBR2	gene	TGFBR2	TS500	TS500			Other																												
TMEM127	gene	TMEM127	TS500	TS500			Other																												
TMPRSS2	gene	TMPRSS2	TS500	TS500			Other																												
TNFAIP3	gene	TNFAIP3	TS500	TS500			Other																												
TNFRSF14	gene	TNFRSF14	TS500	TS500			Other																												
TOP1	gene	TOP1	TS500	TS500			Other																												
TOP2A	gene	TOP2A	TS500	TS500			Other																												
TP53	gene	TP53	TS500	TS500			Other																												
TP63	gene	TP63	TS500	TS500			Other																												
TRAF2	gene	TRAF2	TS500	TS500			Other																												
TRAF7	gene	TRAF7	TS500	TS500			Other																												
TSC1	gene	TSC1	TS500	TS500			Other																												
TSC2	gene	TSC2	TS500	TS500			Other																												
TSHR	gene	TSHR	TS500	TS500			Other																												
U2AF1	gene	U2AF1	TS500	TS500			Other																												
VEGFA	gene	VEGFA	TS500	TS500			Other																												
VHL	gene	VHL	TS500	TS500			Other																												
VTCN1	gene	VTCN1	TS500	TS500			Other																												
WT1	gene	WT1	TS500	TS500			Other																												
XIAP	gene	XIAP	TS500	TS500			Other																												
XPO1	gene	XPO1	TS500	TS500			Other																												
XRCC2	gene	XRCC2	TS500	TS500			Other																												
YAP1	gene	YAP1	TS500	TS500			Other																												
YES1	gene	YES1	TS500	TS500			Other																												
ZBTB2	gene	ZBTB2	TS500	TS500			Other																												
ZBTB7A	gene	ZBTB7A	TS500	TS500			Other																												
ZFHX3	gene	ZFHX3	TS500	TS500			Other																												
ZNF217	gene	ZNF217	TS500	TS500			Other																												
ZNF703	gene	ZNF703	TS500	TS500			Other																												
ZRSR2	gene	ZRSR2	TS500	TS500			Other																												
